	Nishimura	Hashimshony	Tintori
efn-2	1.84974681228893	2.09545589056335	3.34260580514461
egl-10	1.38935003914433	0	0
egl-2	1.304400251348	1.33246196738272	0
egl-43	1.38314796540465	2.02939923655257	0
egl-5	1.36144366448586	2.48738106786849	1.95793264631354
elo-8	1.75013318091082	1.44409229645775	0
elp-1	1.29606520041309	0	0
elt-2	1.3272520444741	0	0
elt-3	1.33613645751369	0	0
elt-7	2.22167477279831	1.91046100432269	4.5834565845767
emb-9	1.35221472906648	0	0
end-1	1.41766163968088	0	3.05929916289365
end-3	1.42169150725589	1.95104844542495	1.91826080312697
ent-3	1.3036005832166	0	0
epg-5	1.76693058910471	1.49351595709013	2.18073728485737
epi-1	1.39706601849437	0	0
erv-46	5.21734864068422	4.98283010450691	6.5025281646976
exc-5	1.87966219939332	1.44469257618213	2.60396488440616
exc-7	1.42998080728025	0	2.67673879291889
exp-2	1.28837197675414	0	0
eya-1	2.95918289318258	2.96161596341663	3.86423524982093
faah-3	1.28547414872799	0	0
fasn-1	1.34751065686165	1.32941109020229	0
fbn-1	1.83743633937901	1.76617651073441	1.84277885682283
fbxa-103	1.33698918843184	0	0
fbxa-104	1.35366765498139	0	0
fbxa-105	1.30656496385754	0	0
fbxa-112	1.30321492737427	0	0
fbxa-116	1.34002617180202	1.47543276379448	0
fbxa-134	2.10864376062222	0	0
fbxa-136	1.5349284289221	0	0
fbxa-137	1.29445026800027	0	0
fbxa-139	1.35467128924811	0	1.94694353710595
fbxa-141	2.11553025312803	1.53974223781886	0
fbxa-143	1.92341304550073	1.91465110598435	0
fbxa-147	1.3632663182174	0	0
fbxa-148	1.29278324318344	0	0
fbxa-16	1.32563884044975	0	3.59682763746236
fbxa-166	1.290067496663	0	0
fbxa-168	1.30296787513095	0	0
fbxa-179	2.33716435251748	2.09798368279887	3.14447210401447
fbxa-193	1.33283209955966	0	0
fbxa-195	1.29778102405681	0	0
fbxa-211	1.41400521535339	1.4811936062874	1.78935156627265
fbxa-221	1.29947268164015	0	0
fbxa-3	1.31621292876006	0	0
fbxa-42	1.2913644754353	0	0
fbxa-63	1.32631494990847	0	0
fbxa-79	1.29651408384074	0	0
fbxa-91	1.33349618438046	0	0
fbxa-94	1.34372659287709	1.49827792259863	0
fbxb-102	1.35825728098763	0	0
fbxb-103	1.39073761984887	1.36390018441215	0
fbxb-104	1.37378584633373	0	0
fbxb-105	1.39723698046249	0	0
fbxb-106	1.30728538688514	0	0
fbxb-107	1.58605631809781	0	0
fbxb-11	2.76486825356039	0	1.69123251800133
fbxb-111	1.31955127053442	0	0
fbxb-112	1.29603641567097	0	0
fbxb-115	1.31969737787744	0	0
fbxb-116	1.35104499826877	0	0
fbxb-12	1.28769588653275	0	1.6093055086257
fbxb-13	1.31956138412771	0	0
fbxb-17	1.31858788703895	0	1.89295553309278
fbxb-18	1.32891421310943	0	0
fbxb-20	1.32159812751394	0	0
fbxb-24	1.36980860955754	0	0
fbxb-26	1.38983261040564	0	0
fbxb-29	1.43366641320471	0	0
fbxb-3	1.41595415470742	1.47136490287141	3.02102321200878
fbxb-30	1.36875096843054	0	0
fbxb-34	1.41797692836166	0	3.02102321200878
fbxb-36	1.312331118993	0	0
fbxb-37	1.42352908583109	0	0
fbxb-38	1.4115176076655	0	0
fbxb-39	1.5511864875301	0	0
fbxb-48	2.02833677449732	0	0
fbxb-5	2.38403682859928	0	4.67187451614731
fbxb-51	1.35546508390134	0	0
fbxb-52	1.44375519903671	1.60301905047202	0
fbxb-53	1.29973492485229	0	0
fbxb-57	1.38916858015369	0	0
fbxb-58	1.38013388647435	0	0
fbxb-59	2.10866991547554	2.68351340821033	4.67187451614731
fbxb-60	1.35195543167203	0	0
fbxb-61	1.29233851258832	0	0
fbxb-66	1.36663695947509	0	0
fbxb-69	1.42239689867163	0	0
fbxb-71	1.37318905478783	0	0
fbxb-72	1.29940418048938	0	0
fbxb-74	1.38047682391008	0	0
fbxb-76	1.37347216049147	1.442411566049	2.87403775380111
fbxb-8	1.50319706302451	1.70800461571825	0
fbxb-82	1.34842535742089	0	0
fbxb-83	1.30877121699215	0	0
fbxb-85	1.28652740594528	0	1.7292577714079
fbxb-87	1.37509352105835	0	2.1943903071067
fbxb-88	1.32702283584485	0	0
fbxb-9	1.32018567657256	0	0
fbxb-91	1.33352946681978	0	0
fbxb-95	1.3427501360982	0	0
fbxc-21	1.32618241847715	0	0
fbxc-23	1.37764027645906	0	2.76958874364879
fbxc-24	1.52046267884131	1.56593526666314	2.29451289425467
fbxc-25	1.39528032978307	0	0
fbxc-26	1.31002038797843	0	0
fbxc-33	3.46618706577061	3.79548903713861	4.10516679740037
fbxc-34	1.30887901233331	0	0
feh-1	1.5026605795626	0	0
fer-1	1.28303075212948	0	0
fipr-17	1.33457379388944	2.92708669441836	0
fipr-8	1.30829131398321	0	0
flr-2	1.36128022030515	0	0
fpn-1.2	1.29479321731609	0	0
fut-1	1.34444599349256	0	0
fut-8	1.30040063249902	0	0
gab-1	1.28654144543705	0	0
gana-1	1.71991511549889	1.4317757673385	2.29890790354439
gap-1	1.39695545782683	0	0
gar-3	1.39610109344211	0	0
gbb-1	1.30639022592229	0	1.61232591900459
gbh-2	1.34968642361023	0	0
gck-4	1.98206566985361	1.59422797912797	3.73596587154792
gcy-11	1.43067259318444	1.33212347698513	2.35396131746966
gcy-12	1.47314692759971	0	0
gcy-15	1.2933900590396	0	0
gcy-35	1.37576113610335	1.48700571818488	0
gcy-36	1.28877808482208	0	0
gcy-8	1.28300896608669	0	0
gei-1	1.36215133364017	1.50840660897634	0
gei-13	1.32810851470912	0	0
gei-3	1.40681106530612	1.3753964887765	0
gei-7	1.56807115354668	0	0
ges-1	1.2958414164447	0	0
ggr-2	1.37193260831728	0	0
glb-13	1.29773042718256	0	0
glb-24	1.34615426066017	1.58758540899252	0
glb-31	1.31850793007933	0	0
glb-32	1.30577175574177	0	0
glb-4	1.92717638235499	0	0
glb-6	1.3911033169111	0	2.76306661412829
glb-7	1.4135244609655	0	0
glc-3	1.33362499716506	0	0
glc-4	1.2920617572238	0	0
glo-1	1.47736791648569	0	0
glr-5	1.29958596789165	0	0
glt-3	1.4768262203999	1.37425165545634	4.23962456780872
gly-6	1.48648772529131	1.76863430884632	1.77039061150706
gna-1	2.41755358977359	4.46450826213708	4.42168920946022
gnrr-1	1.31500968549396	0	0
gnrr-3	1.31905415800721	0	0
gpa-11	1.2980393896089	0	0
gpa-14	1.34928127798516	0	2.05663036207413
gpa-16	3.6601565159919	1.70405739396566	2.95611255471825
gpa-7	1.74208190372722	1.51594456699512	2.36227717663944
gpn-1	1.41640136409751	0	0
grl-1	1.43281337855664	2.2361000332236	1.86231429139317
grl-18	1.64863058307803	0	0
grl-2	1.68457406791625	1.72812070965193	0
grl-22	1.35225078419599	0	0
grl-27	1.64566780910914	1.79252295680324	0
gsa-1	1.28847930931042	0	0
gst-10	1.36442884594377	1.68145909542645	0
gst-13	1.30424510331199	0	0
gst-24	1.2983490877448	0	0
gst-25	1.36788155003746	1.56569848283537	0
gst-26	1.29618211295847	0	0
gst-27	1.29140344580983	0	0
gst-30	1.84922270338844	2.71657191408272	3.53688578013343
gst-32	1.63020395513034	1.72869498935601	0
gst-42	1.36107445404136	0	0
gst-44	3.01153815084363	4.00756980817839	6.47991930328788
gst-9	1.35482644826257	0	0
haf-4	1.42054009638691	1.68051931628888	2.30646580304253
hch-1	1.30070109427684	0	0
hdac-11	1.459865776599	0	0
hex-2	1.64583848912435	1.81520028553282	2.5792379393751
hex-5	1.3107447227875	0	0
hil-6	1.62217755393633	0	0
hint-3	4.8577721882267	5.91652733054329	4.68322225181581
his-42	3.37600345612766	2.73709999483541	0
hlh-6	1.42455964908543	0	2.53597933576441
hot-1	1.47434390968824	1.54354529732643	0
hot-2	1.49756525581764	0	2.03856414656373
hot-7	1.30130481251774	0	0
hrg-1	2.36845449254552	3.1274185349222	5.14241300728566
hsp-12.1	1.44634637000144	0	0
hsp-16.1	1.98920828755808	0	0
hsp-16.2	1.47070559674394	0	0
hsp-16.41	1.50231413863086	0	0
hst-3.2	1.49968459685404	0	0
hum-4	1.31727983772677	1.43629641430434	0
hum-8	1.29082987567455	0	0
ifp-1	1.29348340937551	0	0
ins-13	1.31983484590281	0	0
ins-14	2.25702807814364	0	0
ins-15	2.07284702962183	0	0
ins-37	1.33249702087385	0	0
inx-15	1.31921188821126	0	0
inx-17	1.35260464898644	0	0
inx-19	1.53341333274546	0	0
inx-20	1.51093735612586	0	0
inx-9	1.30673585070523	0	0
ipp-5	1.3632435266664	0	0
irg-3	1.31638164786494	0	0
irk-2	1.31811544929017	0	0
irk-3	2.18080437528749	1.59692195575568	3.90642255070417
isl-1	1.36869435686505	1.65627465285924	1.80971338713651
ist-1	1.60076860755259	1.45504367218428	2.62118763248074
jac-1	3.09983604489762	2.75925624351107	4.33921661747755
jph-1	1.33636474958516	0	0
kel-10	1.35375073343742	0	0
kgb-2	1.31008028037567	0	0
kin-14	2.46411789163365	1.84509966536669	4.14707526576631
kin-34	2.6221742634272	2.35566848533157	2.41916648405123
klf-1	1.30685182286902	0	0
klp-8	4.2880436354186	3.99569684232883	5.76035915423367
kqt-1	1.63588159235893	1.46201521637251	0
lab-1	5.68894842123401	7.59674163211026	9.00761781096529
lact-4	1.38064790491176	0	0
lag-2	1.43067855969182	0	0
lam-1	1.50992726959269	1.35666105369316	2.91741471456083
lam-2	1.43655650867267	1.49915936625222	1.833610226376
lbp-3	1.68958931237745	1.61543955226895	2.90672101499971
lbp-6	4.28190966735778	0	0
lec-3	1.57836387509595	1.61433177660565	3.54500803096423
let-2	1.37308802007826	1.54113624406463	1.88645520365408
let-23	1.31624727428594	0	0
let-268	1.34513476089189	1.54113624406463	1.88645520365408
let-381	1.30259140294127	0	0
let-805	1.29210240955542	0	0
lev-1	1.35828383649941	1.68985698173145	0
lev-11	1.39870544658797	1.68985698173145	1.96809211863652
lev-8	1.28949482968027	0	0
lfi-1	1.69950774097249	0	0
lgc-10	1.99069862180332	1.49322180746987	1.77751359113763
lgc-20	1.37051426590982	1.56420109863581	0
lgc-21	1.60701278692723	0	0
lgc-25	1.41964700169923	1.72324623008023	0
lgc-30	1.50705265597385	0	0
lgc-33	1.29806654770974	0	0
lgc-34	1.30320246334917	0	0
lgc-35	1.36466896211578	0	0
lgc-47	1.31915727213121	1.89108968100205	0
lgc-53	1.49433083186751	0	0
lgc-55	1.34513195323536	0	0
lgx-1	1.34251281539314	0	1.86926128600439
lim-8	1.28933558410201	0	0
lim-9	1.8427118744567	2.00132140899199	0
lin-17	2.4932606344213	2.4252534136159	2.57076887765517
lin-2	1.52834307707108	1.50252564352974	1.73677843870201
lin-29	1.68404407883762	1.7163663525744	0
lin-44	1.42787685150983	1.63032879590965	0
lin-46	1.29964777255577	0	0
lipl-8	1.39618303556271	0	0
lips-10	1.3924840114622	1.82673115255882	0
lips-11	1.29369942281548	0	0
lips-3	1.38700030534021	0	0
lis-1	4.2276563000143	6.59806711879014	6.36845008424538
lntl-1	1.33502983353972	0	0
lon-1	1.40026206017541	0	0
lpr-2	1.37264013351107	0	0
lpr-3	1.32469346672476	0	0
lpr-7	1.31481260650403	0	0
lrp-1	1.38259728125552	1.32113527190315	1.93351888199874
lst-4	6.09754569162711	6.9371362926979	9.54942733749502
lsy-27	6.80322678093825	6.46560998205226	7.59973785973825
lys-8	2.01566888524033	3.79571595801234	0
maa-1	1.39547059861035	0	0
mab-3	1.37802970016646	0	2.32693879454835
mab-7	1.29895546077856	0	0
math-1	1.53320032188937	0	0
math-34	1.81434932831249	0	0
max-1	1.52893308204122	1.42523409463489	0
mboa-1	1.2911032952076	0	0
mboa-4	1.35747638337021	0	0
mdl-1	1.94238309906004	2.91581748012258	2.82722135374526
mec-4	1.3168506230669	1.3370870129993	0
mec-6	4.75571608178334	1.77338654846877	2.62929463258106
mef-2	1.34198876662906	0	0
mes-2	6.69723609429965	6.389606393968	6.27662439192778
mgl-2	1.3092409116243	0	0
mig-13	1.56175531723371	0	0
miz-1	5.9016728473095	4.900726213795	6.52065982492699
mlp-1	1.67858015979587	2.37821100817495	0
mls-2	1.31683152921819	0	2.87313578783443
mlt-11	1.29202720332593	0	0
mlt-4	1.28666380359013	0	0
mlt-7	1.34991044572527	1.37060354141051	0
mlt-8	1.55265874468518	0	0
mlt-9	1.28994063246994	0	0
mltn-1	1.28978292727639	0	0
mltn-2	1.62728192164564	1.88975994736956	1.70774609854915
mltn-7	1.28973729007177	0	0
mltn-8	1.2936223350244	0	0
mml-1	4.53010165401619	2.98832096901488	5.2879131814327
mnm-2	1.36655473482428	0	0
mod-1	1.77519005718817	1.61177919683738	2.35911810019818
moe-3	1.35007100645338	0	1.87504600098838
mps-2	1.60461944744009	1.51283764066216	0
mrp-1	1.60847400272889	0	0
mrp-6	1.35832945601316	0	0
msp-57	1.29191320487605	0	0
msp-65	1.29188875814664	0	0
mtl-2	1.31257757583891	0	0
mup-4	1.34889075230842	1.32098766934585	0
myo-3	1.32186286428045	0	0
nac-1	1.47581342180225	0	0
nac-3	1.31607143610543	0	0
nape-1	1.96767324839438	1.42464796304992	0
nas-15	1.29088619007445	0	0
nas-20	1.29643862485049	0	0
nas-36	1.36828898964185	0	0
nas-5	1.33891989669268	0	0
ncam-1	1.31980816923821	0	0
ncx-1	4.0519921216838	2.69655914686894	3.01482258958977
ncx-5	1.30175737212457	0	0
ncx-6	1.28975290804531	0	0
ncx-7	1.30059606071607	2.65895524950978	0
ndg-4	1.55104650186416	0	2.14301610094563
ndx-3	4.44719323134144	4.45210617910989	5.01966711127655
nekl-2	4.9994475834671	0	0
nex-3	1.39593556032545	0	0
nft-1	5.48569782892125	3.9270903806612	5.40590011676558
nhl-1	1.29294005922748	0	0
nhr-103	1.3772077516916	1.55698280551026	0
nhr-108	1.31558521706823	0	0
nhr-112	1.40970170092041	0	0
nhr-117	1.29364833573311	0	0
nhr-123	1.60714378003495	1.48885811289645	0
nhr-125	1.29517046906382	0	0
nhr-128	1.43202942646812	1.7349788714796	0
nhr-130	1.40582029461431	1.52673701364391	0
nhr-136	1.40145153360775	1.40169979388698	0
nhr-141	1.29742892605141	0	0
nhr-143	1.34272715445609	1.58464818207139	0
nhr-15	1.30969388129879	2.72991239562149	0
nhr-152	1.32205987484613	0	2.26446297203655
nhr-153	1.38891978306644	0	0
nhr-156	1.35147772546156	0	0
nhr-158	1.34627951803256	0	0
nhr-175	1.30456921627235	0	0
nhr-179	1.29218962415791	0	0
nhr-18	1.37101608658515	0	0
nhr-180	1.38254179643862	0	0
nhr-184	1.29203729239116	0	0
nhr-201	1.31248671324968	0	0
nhr-203	1.33879015894101	0	0
nhr-204	1.2882771675415	0	0
nhr-205	1.34622160816073	0	0
nhr-206	1.42618459447001	1.78170467159717	0
nhr-207	1.37744029165145	1.7253143063916	3.34576362253321
nhr-208	1.30403378482042	0	0
nhr-209	1.29868374992	0	0
nhr-21	3.79655938660783	3.89461111654277	5.78529052842001
nhr-213	1.29697836153886	0	0
nhr-216	1.32148082634936	0	0
nhr-232	1.31741939045185	0	0
nhr-266	1.30459733658398	1.3871527186289	0
nhr-273	1.31123723198072	0	0
nhr-277	1.41322035758622	0	0
nhr-281	1.29047879135808	0	0
nhr-284	1.57246957940061	1.97254314094658	0
nhr-35	2.35903959186586	2.8635767179683	4.19841299266617
nhr-37	2.13323221690297	0	0
nhr-44	2.27707057713841	1.72964563723334	0
nhr-56	2.12781760247099	2.11364948678744	3.16045736600704
nhr-58	1.32586331632169	0	0
nhr-60	1.7036813473963	1.58715568008852	2.3639193982474
nhr-62	1.96141908643706	1.74896714628226	0
nhr-67	1.36723858737507	0	0
nhr-83	1.28334162417165	1.40988762625439	0
nhr-84	3.65627775989468	2.82024065509976	4.46574317457848
nhr-87	1.46233526920427	0	0
nhr-96	1.45385096956952	1.55937024275351	0
nhx-2	1.6457083790376	0	2.24673414163264
nid-1	1.29742395268311	0	0
nkcc-1	4.15081968816286	3.75807716027721	5.68776489746024
nlp-15	4.95320078252682	0	0
nlp-31	1.31217720082046	0	0
nmgp-1	1.91062020969576	1.46619537264303	3.63979409177025
nmur-4	1.50538077460256	1.40276555049614	0
nnt-1	1.29821208625352	0	0
nph-4	1.28588598934826	0	0
npr-2	1.34264410791252	0	0
npr-20	1.360274126841	0	0
nrf-5	1.36377107357015	0	0
nrf-6	2.02729878788868	1.45639523346319	3.20818383903334
nspa-10	1.46616279369904	0	0
nspc-20	1.31596870681177	0	0
ntl-3	3.76708429383924	5.88085983785863	4.40362569322356
nxf-1	1.99829410184254	1.5337276107188	3.33731345654271
oac-24	1.28613899387525	0	0
oac-34	1.44927153155845	0	0
oac-46	1.42971234597898	1.49831066713753	0
oac-54	1.45501174866669	0	0
oac-55	1.77042330226087	1.40956189142624	0
oac-7	1.28671517545698	0	0
oac-9	1.31953183739363	0	0
oct-1	1.3419307859573	0	0
oct-2	1.3730149299862	0	0
odd-1	1.37398225270445	0	0
osm-1	1.39700139979085	1.31226611066818	0
osm-10	1.30558896997218	0	0
osm-6	2.00541243613259	2.67641355094642	0
osm-7	1.74221408886096	1.31197282538847	1.85800047675874
otpl-2	1.35952484578154	0	0
pad-2	3.15144611192671	2.43232613142456	3.86198373748558
pah-1	1.34616664314069	0	0
pat-2	1.46286245647235	1.58013071024906	0
pax-3	1.419386180148	0	0
pbo-4	1.28668847811245	0	0
pcp-2	1.28997543756095	0	0
pcs-1	5.16828097607951	4.51473979824364	5.70986776236176
pde-1	1.31491093800984	0	0
pes-22	1.30353849760183	0	0
pgp-2	1.30847549697517	0	0
pgp-3	1.29768394803939	0	0
pgp-6	1.4231861265209	0	0
pgp-7	1.5067879746123	0	0
phat-2	1.37670213826539	0	0
pho-10	1.44894037772052	1.6557274828689	0
php-3	1.40163369783273	1.752379588171	0
phy-2	1.6590610888067	0	0
pin-2	1.47905070060128	2.47014453633042	3.03027285551964
plc-1	1.35422674449501	0	0
plx-2	1.33048149453338	0	0
pmp-1	1.87399570773743	0	0
pmp-2	1.92544564710575	0	0
pmp-5	1.69501741093532	0	0
pmt-1	1.46350130161127	0	0
pph-1	1.71930300247486	1.59499931977965	2.11259953405662
pph-2	1.36017559199105	0	0
pqm-1	1.30821697488444	0	0
pqn-10	1.30066663725114	0	2.77196695967864
pqn-18	1.32430860763583	0	0
pqn-2	1.28818913419151	0	0
pqn-29	1.31054623234137	0	0
pqn-32	1.8705886481191	0	1.66959530659705
pqn-34	4.22356600535579	3.94425000669668	4.76982346988375
pqn-46	1.36845749214447	0	0
pqn-83	6.53232646038505	5.82389937133814	6.15813470573014
pqn-92	1.54510354891038	0	0
prx-1	1.33435221749221	0	0
prx-11	3.22547308741865	0	0
prx-3	1.69179930591388	0	0
prx-5	1.41251423920236	0	0
psa-3	1.69520439781101	0	2.41570965351941
ptc-1	6.28401592948043	8.19167186038544	6.7173197055844
ptl-1	2.8172503567489	1.97755231493298	3.46372355849271
ptr-10	1.29440273962889	0	0
ptr-18	1.36089381674606	0	0
ptr-4	1.32528953587071	0	0
ptr-5	1.49117858109083	0	0
ptr-6	1.33228387904903	0	0
ptr-8	1.33430815634059	0	0
pxn-1	1.29990075512155	0	0
qui-1	1.33250913498856	0	0
ras-1	1.35940808991295	1.38334510343565	0
rgs-3	1.32939729052366	0	0
rgs-4	1.31655401238791	0	0
rgs-6	2.21649833664606	1.7588967858253	1.77305028757319
rhr-2	1.31327528839995	0	0
ric-3	1.37764985999708	0	2.41432157201844
rig-6	1.47210546443908	1.57984924589118	0
rmd-5	4.97007171158631	0	0
rnt-1	1.49215164284467	1.61012451908481	2.28805505256491
rol-6	1.30592058496307	0	0
rom-2	1.36500775385839	0	0
rpy-1	1.4402804846354	0	0
rrf-2	1.68279654250466	1.31604878468187	1.71648471308139
rsks-1	2.15701232327122	3.30279687560227	3.02870657487949
scd-2	1.93556811844176	0	0
scrm-7	1.3851693913864	0	0
scrm-8	1.2875737845481	0	0
scrt-1	1.34023614983507	0	0
sdz-10	1.29447952690428	0	0
sdz-12	1.30768990167273	0	0
sdz-14	1.33428543865434	0	0
sdz-16	1.90895936135431	0	0
sdz-18	1.29346572698079	0	0
sdz-19	1.29732026053665	0	0
sdz-21	1.44796753851647	1.77241535779175	1.68522089493187
sdz-3	1.62930671812401	0	0
sdz-33	1.40105284412344	0	0
sdz-4	1.61918142668444	1.97072775436542	0
sdz-5	1.39838387614195	0	0
sdz-9	1.37579852870625	0	0
selb-1	5.22201977246508	3.85557056998968	5.08717421064139
sepa-1	1.87864964225376	1.45400197330322	0
set-18	1.48275578763083	0	0
set-24	5.90989112676385	5.69575657540766	6.47375429158313
set-26	3.4411002355012	2.31630375605222	1.95120438536518
set-28	1.36811428044863	0	0
set-31	5.66748169823787	6.02946486240781	8.32214154349529
sfxn-1.2	1.30770432862866	0	0
sfxn-1.4	1.85583830323109	2.01012907555615	4.17345495887268
sgca-1	1.31348795669424	0	0
sgcb-1	1.33006561400263	1.44624011165294	0
sgk-1	1.28935693283407	0	0
sgn-1	1.37750166023649	0	0
shl-1	1.31964180803703	0	0
skr-4	1.86079881654252	2.7290488471576	0
slo-1	1.30716155719409	0	0
slt-1	1.33576651507939	1.38492776228993	0
sma-2	2.12410054952124	2.45086249025517	2.16646149684666
sma-4	2.51280215523303	2.28163322293801	3.93285054065608
smf-2	1.31493627031943	0	0
smg-1	3.11360736078537	1.81277822752663	3.94122626693499
snb-7	3.16799800185676	6.79073456665453	0
snf-3	1.41661573820892	0	0
snf-5	1.56478005177002	0	0
snf-6	1.53159064060325	1.38394969433244	2.24076074948962
snt-1	1.94847406187002	0	0
snt-2	1.82236851991105	4.54552548463718	3.94644700536177
snt-3	1.47670278606995	0	0
snt-5	2.32699416202975	1.57729595454672	3.86414780495756
spe-29	1.30167923540355	0	0
spe-38	1.32730355773127	1.40484945293728	2.33255975690639
spe-4	1.28579973843571	1.39864598164514	2.03116536745314
spe-41	1.54965048348174	1.39864598164514	2.03116536745314
spe-42	1.28347552715841	0	0
sprr-3	1.3318177454433	0	0
sqt-3	1.37588437880585	0	0
sra-11	1.30302845429323	0	0
srab-13	1.31796189466276	0	0
srbc-19	1.31385318051927	0	0
srbc-81	3.26212364342235	0	0
srd-11	1.28540556282455	0	0
srd-32	1.31279227958767	0	0
srd-35	1.33731160670749	1.66956955884478	0
srd-63	1.29046607269293	0	0
sre-13	1.36041848154438	0	0
sre-15	1.34483003078588	0	0
sre-19	1.291848538917	0	0
sre-36	1.31470412036067	1.69061397148114	0
sre-38	1.29845991935616	0	0
sre-43	1.28994830595436	0	0
sre-7	1.31122421784425	0	0
sre-8	1.31332217621566	0	0
sre-9	1.77770594201433	1.69122364902616	2.80264252015879
srf-3	1.3823513668976	0	0
srg-10	1.38362934549688	0	0
srg-30	1.73926382848847	0	0
srg-47	1.38794004318186	0	0
srg-62	1.29074464823912	0	0
srg-65	1.30349499737659	1.46345535314106	0
srg-69	1.30442808873415	1.63730676456179	0
srh-111	1.79667141964626	0	0
srh-118	1.97297473753946	0	0
srh-120	1.97297473753946	0	0
srh-132	2.15125345134105	0	0
srh-17	1.38134093942143	0	0
srh-171	1.30524168539527	0	0
srh-203	1.99552241578933	0	0
srh-213	1.30047431176806	0	0
srh-217	1.29831265460448	0	0
srh-248	1.31059945736497	0	0
srh-286	1.53319092318172	0	0
srh-48	1.37416957585127	0	0
srh-71	1.29713609943674	0	0
srh-87	1.29735044256455	0	0
sri-20	1.30165540049692	0	0
sri-40	1.45193214990769	0	0
srr-1	1.33479648723684	0	0
srsx-2	2.23522828008263	2.47949642217965	4.3582395296722
srt-32	1.36441764936446	0	0
srt-53	1.34320271617628	0	0
srt-54	1.32361057667315	0	0
srv-1	1.40974581172319	0	0
srv-24	1.3121339737519	0	0
srv-6	1.28914948358154	0	0
srw-72	2.112030168312	0	0
srx-117	1.32250029010568	0	0
srx-118	1.34478096937971	0	0
srx-119	1.3014754060754	0	0
srx-41	1.30302919317964	0	0
srx-74	1.28881693986315	0	0
srx-77	1.3581899461985	0	0
srxa-1	3.13634114845911	0	0
srz-90	2.26855452581209	0	0
srz-97	1.33649784379852	0	0
ssp-31	1.30889639166165	0	0
ssr-2	1.35210847802901	0	0
ssu-1	1.30612721683969	0	0
stau-1	4.4523257353507	4.23976330895555	6.47387908778037
sto-5	1.33561274591732	0	0
str-16	1.34783169564925	0	0
str-171	1.51285258378198	0	0
str-180	1.85182013576063	0	0
str-68	1.31447461676632	0	0
str-9	1.3053264746476	0	0
sue-1	1.42808796612326	0	0
sulp-2	1.3268326114753	0	0
sulp-4	1.48016859557439	1.4268799226845	1.73955520184096
sulp-5	1.2885231555603	0	0
sup-12	1.39608154990689	0	0
syd-9	1.38953755388874	0	0
sym-4	4.87923755369691	3.96278388064411	6.1809181589858
tab-1	2.12938841251761	0	0
taf-2	2.58652765301347	3.48687679372767	2.67697335758059
taf-6.2	2.11777480687936	1.90686703921828	3.72288264245768
tag-10	1.47077715505765	1.58612298397264	2.53106361964903
tag-168	1.2897663900829	0	0
tag-180	1.47480646691242	0	0
tag-191	1.43193059204391	0	0
tag-208	1.38891064209079	0	0
tag-241	1.34295512450613	1.3972286125532	3.27603214186437
tag-244	1.36974565495557	0	0
tag-267	3.60587319286419	4.52787187402532	4.27744891459012
tag-290	1.54952786731107	2.0248379457097	0
tag-303	1.35399399131652	0	0
tag-60	1.87950028451851	2.32524687988905	3.74787988109801
tag-89	1.57258747542047	0	0
tat-2	1.34652855433716	0	0
tax-2	1.29116991220194	0	0
tba-9	1.30163537411753	0	0
tbb-6	1.54628249148842	0	0
tbc-16	1.2969667855825	0	0
tbc-18	1.47489464363423	1.34495156737318	0
tbc-4	1.43899453298189	0	2.28845153010402
tbc-6	3.12493933646049	2.36741212386203	3.80804893577529
tbx-31	1.35950329023437	0	0
tbx-32	1.33598225940215	0	1.61629886902406
tbx-43	1.34572016707842	0	0
tbx-7	1.28717064011974	0	0
tbx-8	1.45280677937357	0	0
tgt-1	6.48015930768641	5.74770803338363	7.74645543464988
tig-2	1.64656552081526	0	0
tkr-1	1.68869815243658	1.94499858837046	4.60703311370395
tmd-2	1.38534831904331	0	0
tni-1	1.47470923213368	0	0
tra-1	2.3527166534359	1.74232481831156	2.80978152488581
trp-4	2.72313126501887	0	0
trpa-1	1.49743331828756	1.37361582394042	1.94600741482404
trpa-2	1.31814127063649	1.40839080248579	0
trx-1	1.33500128433629	0	0
try-2	1.37303210736722	0	0
try-6	5.36567818984858	0	1.67278771232658
tsp-14	1.54419356216289	1.34882953373795	2.07454148899286
tsp-17	1.35064195009723	0	0
tsp-19	4.8395652702455	0	0
tsp-20	1.76231160139636	2.33912262120572	2.78984674377796
tsp-7	1.46684526475973	0	3.75937531721035
ttll-11	1.30832023514132	0	0
ttll-15	1.30965865410502	0	0
ttm-2	1.36837455703928	0	0
ttn-1	1.38769860484169	0	0
ttr-13	1.30624400198445	0	0
ttr-22	1.30015070530742	0	0
ttr-23	1.3039273280894	0	0
ttr-3	1.29047239289992	1.74374278154666	0
ttr-46	1.39765016367575	0	0
ttr-52	1.33745874044778	0	0
ttx-3	1.39808153813786	0	0
tub-1	1.28595708660363	0	0
twk-13	1.73377284049393	1.73475016241882	0
twk-18	1.3427643188201	0	0
twk-2	1.43919886542735	1.74690109672468	0
twk-24	1.37338888989895	1.74690109672468	0
twk-26	1.33466721340507	0	0
twk-43	1.29006570214828	0	0
twk-45	1.33384199174899	1.51336230984004	0
twk-8	1.3140519013816	0	0
tyr-1	1.33919285761737	0	0
tyr-2	1.30815087281574	0	0
tyr-4	1.98643732668981	1.7693375667347	0
ubc-1	2.86233781992554	6.78615265667039	5.60164193825464
ubc-19	1.3271617280854	0	0
ubc-8	1.30103863986124	0	0
